year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,song_age,duration_min,duration_category_long,duration_category_medium,duration_category_short,duration_category_very_long,mood_category_angry,mood_category_happy,mood_category_peaceful,mood_category_sad,track_id
-0.7964079502118976,1.3108238915452275,-0.8694548503003547,0.6393475075997311,0.4163866854557595,0.4088777335093993,0.8685539504902854,-0.7833340525367974,-0.5650990150188575,-0.2940702187106704,0.245941805332811,-0.2261774844820851,1.303773411030224,0.1758631145281635,1.3108238915452275,0.7964079502119106,1.310823891545228,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20
-0.475599108233283,-0.7299508296145977,1.23980696250883,-0.0281122010676603,0.7349686942206863,0.197401222729193,-1.151338957626657,0.3276401209878198,0.977810426340673,-0.2940702187106704,0.9141582663799854,1.0976906223938605,-0.9805644701003556,0.1758631145281635,-0.7299508296145977,0.475599108233296,-0.7299508296145973,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17
1.4492539436384049,-0.7089028052687344,1.277281157152648,-0.5421328962482943,-1.8136873758987284,1.1162620446781235,0.8685539504902854,1.3947156189628318,-0.0967921129520748,-0.2940702187106704,-0.7604082866057043,1.4205852826075054,-0.8202566730121899,0.1758631145281635,-0.7089028052687344,-1.449253943638391,-0.7089028052687343,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9
-1.7588344761477417,-2.037926922017239,-1.3459124679146124,-2.2990096006716567,0.7349686942206863,-1.4380786925186022,0.8685539504902854,-1.0501029270305506,-0.3330825576715597,2.152929299903882,-1.5654883601565166,-0.581361610717095,-0.735633704312621,0.1758631145281635,-2.037926922017239,1.7588344761477543,-2.037926922017239,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30
0.8076362596811754,-0.5862506221053312,0.6188060226969888,0.4782365434386366,0.7349686942206863,0.0214786231500258,-1.151338957626657,0.6788295253846591,-0.3233134436779893,-0.2936225968475093,0.2942466097458598,0.0913355980613323,-0.3366003971202378,0.1758631145281635,-0.5862506221053312,-0.8076362596811621,-0.5862506221053309,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,44
0.1660185757239461,0.2108654382386616,-2.245293139366244,-1.623877941329928,-1.8136873758987284,-1.6754125932632,0.8685539504902854,-0.773203588948427,-0.5437290781579223,3.6787174453248657,-1.8271393840605303,-2.805029504055066,-1.156883755947026,0.1758631145281635,0.2108654382386616,-0.166018575723933,0.2108654382386622,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22
0.9680406806704828,1.0182085496412776,-2.2024654883447377,1.0306169919909598,-0.8579413496039479,0.5044577285563483,-1.151338957626657,-0.1721294160384519,-0.7561518677961657,-0.2916232191920559,-0.9858307071999316,-2.330374353541007,0.4665140159293582,0.1758631145281635,1.0182085496412776,-0.9680406806704694,1.0182085496412785,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
0.9680406806704828,-0.611166383891212,-0.3341092125315263,0.508924346135988,0.4163866854557595,1.3466698588251167,0.8685539504902854,3.660866943044047,-0.4344371153548531,-0.0710053235686732,-0.551087467482493,-0.3338090378866337,-1.3131726050536392,0.1758631145281635,-0.611166383891212,-0.9680406806704694,-0.611166383891212,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49
0.9680406806704828,-0.981035073239408,0.7098147811176897,0.3017816779288665,-0.8579413496039479,0.284208174752509,-1.151338957626657,-1.066987033011168,-0.7225649212027211,-0.1448629309902709,-1.066338714555013,0.376559214583386,-0.0174637758011181,0.1758631145281635,-0.981035073239408,-0.9680406806704694,-0.9810350732394078,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,56
0.6472318386918681,-1.5865460282683737,0.0888138413058486,-1.7543011027936712,-0.539359340839021,-0.3432952709905043,0.8685539504902854,-1.0906247813840322,3.3679350913607995,-0.2927348134855729,-0.6396462755730825,-0.6082694990682321,-1.540902273480329,0.1758631145281635,-1.5865460282683737,-0.6472318386918549,-1.586546028268374,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7
0.3264229967132535,0.3364003170970592,-1.4262143135799363,0.2173902205111503,-0.2207773320740942,0.7962768438687723,0.8685539504902854,-0.972436039519711,-0.756184838555894,-0.2000696274468187,-1.3320151388267811,-1.5069929699962117,1.590018962068319,-5.686240703077328,0.3364003170970592,-0.3264229967132403,0.3364003170970593,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48
-3.202474265051507,0.2684179507824435,0.6295129354523653,-1.01779383805724,-1.8136873758987284,-2.953506440074577,0.8685539504902854,-0.3274631910601309,-0.2036417972567515,-0.2915187740906516,0.1010273920936651,0.7855591175206698,-0.6497246722589547,0.1758631145281635,0.2684179507824435,3.20247426505152,0.268417950782444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37
0.0056141547346388,-0.970025783147972,-0.0985571319132415,-3.0278449147337505,0.4163866854557595,-1.861955192292028,-1.151338957626657,-1.1986830596599825,1.6677541021365851,3.6787174453248657,-1.782054899941685,-2.093584936051,-0.0138306468257946,0.1758631145281635,-0.970025783147972,-0.0056141547346257,-0.970025783147972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33
1.4492539436384049,-1.3283202319921452,-1.2334898839831585,1.107336498734338,0.7349686942206863,1.2654037760798849,-1.151338957626657,2.5428348256448072,-0.7551265992825406,-0.2933704365312618,-1.5091327550079596,-0.2046511738011754,-0.797654109563939,-5.686240703077328,-1.3283202319921452,-1.449253943638391,-1.328320231992145,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27
-0.475599108233283,1.2190846360859349,-0.6446096824374469,-1.9767876723494684,0.4163866854557595,-2.0891308326934728,0.8685539504902854,-1.232451271621217,-0.7501993024120335,3.6002399907917573,-1.7490466169261016,-1.1195193777398371,-0.5294134454831999,0.1758631145281635,1.2190846360859349,0.475599108233296,1.2190846360859349,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
0.8076362596811754,-1.0557823585970505,-0.7409718972358361,0.2020463191624746,0.0978046766908326,0.4079542552963854,0.8685539504902854,-0.6921598802414641,-0.7308076111347961,-0.2940702187106704,3.338839282562854,-0.23694063982254,0.6296511523965371,-5.686240703077328,-1.0557823585970505,-0.8076362596811621,-1.0557823585970505,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,42
0.1660185757239461,-0.8601356849458254,-0.5214801857506162,1.2377596601980814,-0.2207773320740942,1.696668101557423,0.8685539504902854,3.420808336636906,-0.7558366917559481,-0.2935711203332457,0.616278639166185,-0.8020062951964194,-1.052680472681333,0.1758631145281635,-0.8601356849458254,-0.166018575723933,-0.8601356849458253,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,52
1.2888495226490972,0.1193144995835644,-1.2977313605154177,1.2837913642441083,-0.2207773320740942,1.3023429046004449,0.8685539504902854,3.660866943044047,-0.75582631207233,-0.2343873036225106,3.338839282562854,-2.3357559312112346,0.5895259757487165,0.1758631145281635,0.1193144995835644,-1.288849522649084,0.119314499583565,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21
0.6472318386918681,-1.0345460174469916,-2.0472152533917773,0.9692413865962572,0.7349686942206863,1.0197585714181605,0.8685539504902854,1.046903035762116,-0.7555051524497913,-0.2940702187106704,0.2700942075393354,-1.6307692564114422,1.3929940562206895,0.1758631145281635,-1.0345460174469916,-0.6472318386918549,-1.0345460174469916,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,55
0.1660185757239461,-3.0197238236450663,-0.4411783400852918,-3.330819035217374,-0.2207773320740942,-3.321917672313088,0.8685539504902854,3.660866943044047,3.3679350913607995,3.6787174453248657,-1.787690460456541,-0.161598552439356,-0.005374780272608,-5.686240703077328,-3.0197238236450663,-0.166018575723933,-3.0197238236450663,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47
0.3264229967132535,0.0316168124604697,-0.5750147495274991,-3.330819035217374,-0.8579413496039479,-3.321917672313088,-1.151338957626657,-1.2560890199940815,3.3679350913607995,-0.2940487328612388,-1.9873503186971424,-1.0226509796757437,0.4854834504022861,-5.686240703077328,0.0316168124604697,-0.3264229967132403,0.0316168124604701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.6360035292225903,-0.499335174015049,-1.1210673000517042,-3.330819035217374,-2.4508513934285823,-3.321917672313088,0.8685539504902854,-0.8441168340670198,3.3679350913607995,-0.1433708581130669,-1.5574375594210084,-2.7856558244422467,-1.4486272278238843,0.1758631145281635,-0.499335174015049,0.6360035292226033,-0.4993351740150489,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,54
0.4868274177025607,0.4009060654880636,-0.3662299507976561,-3.330819035217374,-2.4508513934285823,-2.8763960092879075,0.8685539504902854,-1.2999876955436862,3.3679350913607995,-0.2863860433930699,-0.3095634454172491,-2.061295470029636,-1.7063543239848815,0.1758631145281635,0.4009060654880636,-0.4868274177025476,0.4009060654880637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15
0.1660185757239461,-0.9049405984363658,0.6509267609631185,-0.4577414388305781,-2.132269384663655,-2.1237612656814973,0.8685539504902854,-1.1514075629142542,1.093818655014322,3.6787174453248657,-1.4286247476528784,1.8618746515661544,-0.018717687571362,0.1758631145281635,-0.9049405984363658,-0.166018575723933,-0.9049405984363657,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32
1.6096583646277118,-1.290656871153023,0.4367885058555869,-3.330819035217374,-2.132269384663655,-2.217956043408926,-1.151338957626657,-1.1682916688948717,2.52865727281998,-0.2938531221070373,-1.4447263491238946,-0.0539669990348075,-0.8478427319575662,0.1758631145281635,-1.290656871153023,-1.6096583646276983,-1.290656871153023,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8
0.9680406806704828,-0.8508647038161953,0.4796161568770932,0.2787658259058529,-2.132269384663655,-0.0741013718969231,0.8685539504902854,-0.9319141851662296,-0.7540214682620179,-0.0053541169716974,-1.6298947660405816,2.034085137013432,-0.8498682817402687,0.1758631145281635,-0.8508647038161953,-0.9680406806704694,-0.8508647038161951,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,53
0.0056141547346388,0.3284910113208435,1.7430318620115286,-0.0281122010676603,-1.4951053671338017,0.8655377098448225,-1.151338957626657,0.0338566769250787,-0.1871564173926013,-0.2940702187106704,-1.6379455667760898,1.517453680671599,-0.5303136898310674,0.1758631145281635,0.3284910113208435,-0.0056141547346257,0.3284910113208436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41
-0.475599108233283,-2.0454595941850635,1.3308157209295308,-2.091866932464535,-0.2207773320740942,-3.321917672313088,-1.151338957626657,1.7661659505364122,2.4248604366382938,3.6787174453248657,-1.7265043748666793,-2.3142296205303245,-0.0179460495589039,0.1758631145281635,-2.0454595941850635,0.475599108233296,-2.045459594185064,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13
-1.4380256341691269,1.11284498670358,-1.5332834411337022,1.3144791669414595,-2.132269384663655,-0.942170892130084,0.8685539504902854,3.660866943044047,0.8251680201911351,3.6787174453248657,-1.869808627958724,-2.1581638680937294,-1.317931039463797,0.1758631145281635,1.11284498670358,1.4380256341691398,1.1128449867035803,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19
0.6472318386918681,0.2906248477695106,-0.1199709574239947,0.5702999515306907,1.0535507029856133,-0.217240494914093,-1.151338957626657,-0.2362890187647975,-0.72622833895031,-0.0366876473929812,-1.9470963150196017,-1.0818483340482452,-0.2384416116188,0.1758631145281635,0.2906248477695106,-0.6472318386918549,0.2906248477695111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12
0.0056141547346388,0.0760450923426189,-0.7142046153473947,1.022945041316622,-2.132269384663655,0.3830203435450072,0.8685539504902854,0.2567268758692271,-0.7560656553651725,0.6459356939278464,-1.6298947660405816,-1.1894798874527934,1.4541463687079923,0.1758631145281635,0.0760450923426189,-0.0056141547346257,0.076045092342619,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25
0.6472318386918681,-1.18499665809127,-0.8105668301457836,0.938553583898906,-0.2207773320740942,1.1393490000034736,0.8685539504902854,0.3782924389296713,-0.7168866236939583,-0.2060379189556347,-1.5574375594210084,1.4367300156181877,0.6902890395422009,0.1758631145281635,-1.18499665809127,-0.6472318386918549,-1.18499665809127,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51
1.6096583646277118,1.301697769495748,-0.8212737429011602,-1.4090633224484688,0.4163866854557595,-1.8227073682389332,0.8685539504902854,0.0912626372591777,1.2586724536558231,-0.2892732044104597,3.338839282562854,-0.7643352515048275,-0.1798292742558384,0.1758631145281635,1.301697769495748,-1.6096583646276983,1.3016977694957486,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31
0.6472318386918681,-0.1738802786409874,-0.9925843469871856,0.0562792563500558,-1.8136873758987284,0.4832177296570261,0.8685539504902854,-0.4118837209632174,-0.747048763149107,-0.2726589729227932,-0.8972718991093425,-1.146427266090974,2.4126815381001863,0.1758631145281635,-0.1738802786409874,-0.6472318386918549,-0.1738802786409869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11
-0.1547902662546684,-0.3821007204492734,0.1477018614604192,0.6546914089484068,0.7349686942206863,-0.7385439461604966,-1.151338957626657,-0.4085068997670938,-0.7306854972098764,-0.269227205305224,-1.8834949892090875,-0.2100327514714028,-0.7147673263924005,0.1758631145281635,-0.3821007204492734,0.1547902662546815,-0.382100720449273,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28
-0.3151946872439757,3.021971775822658,-1.7367147834858572,-1.5625023359352253,-1.8136873758987284,-3.321917672313088,0.8685539504902854,2.4415301897611035,3.096487023696261,3.6787174453248657,-1.1709991241166184,-2.482673001608443,-1.7779880528080736,0.1758631145281635,3.021971775822658,0.3151946872439887,3.0219717758226583,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,26
-3.202474265051507,-0.1609443627835504,-1.0514723671417563,-0.5804926496199835,0.4163866854557595,-1.535043904885072,0.8685539504902854,-0.0708247801547481,-0.1676181894054605,-0.2923468745374998,2.7175376311338053,-1.3401640622191615,0.141911625355327,0.1758631145281635,-0.1609443627835504,3.20247426505152,-0.1609443627835505,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45
1.6096583646277118,1.51940648105389,-0.2698677359992668,1.0382889426652977,0.0978046766908326,0.8983211864068195,0.8685539504902854,-0.1012161709198594,-0.7540825252244776,2.3245176807823413,-1.1146435189680617,-2.3841901302432813,-0.5019238412893807,0.1758631145281635,1.51940648105389,-1.6096583646276983,1.5194064810538903,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16
-3.202474265051507,0.3940976887209915,0.8650650160706496,-3.330819035217374,1.0535507029856133,-2.8177551427615186,-1.151338957626657,-1.3033645167398098,3.3679350913607995,0.787682617262226,-1.742605976337695,-0.3553353485675434,-1.4599124337560836,0.1758631145281635,0.3940976887209915,3.20247426505152,0.3940976887209917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43
0.4868274177025607,-0.1381580294758814,-0.7302649844804595,0.0409353550013801,1.0535507029856133,0.047797752220925,-1.151338957626657,3.660866943044047,0.0558502931974632,-0.294005910369663,-1.8327749445753865,-2.142019135083047,0.0999859600117714,0.1758631145281635,-0.1381580294758814,-0.4868274177025476,-0.1381580294758808,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1.2888495226490972,-1.1334847691897627,-1.3084382732707942,-3.330819035217374,-2.132269384663655,-3.321917672313088,0.8685539504902854,-0.8069718009096616,3.3679350913607995,-0.2940520154215686,-1.6701487697181223,-1.910611295263268,-1.813258340294178,0.1758631145281635,-1.1334847691897627,-1.288849522649084,-1.1334847691897625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,40
0.4868274177025607,-1.2923951801148286,-0.3341092125315263,-0.7109158110837267,-2.132269384663655,-0.5252204789542625,0.8685539504902854,-0.7124208074182049,1.2098268836879709,3.6787174453248657,-2.0123078009772173,-2.050532314689181,0.7863258205093788,0.1758631145281635,-1.2923951801148286,-0.4868274177025476,-1.2923951801148286,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,46
0.8076362596811754,-1.3142109575854894,-0.2270400849777605,-3.330819035217374,-2.4508513934285823,-3.321917672313088,0.8685539504902854,-0.6752757742608468,3.3679350913607995,-0.2940501503304721,-1.404472345446354,-1.501611392325984,-1.4214912910524418,0.1758631145281635,-1.3142109575854894,-0.8076362596811621,-1.3142109575854894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,50
0.9680406806704828,-0.2028665805790965,-1.3673262934253654,0.3401414313005557,-2.132269384663655,0.8784664048270183,0.8685539504902854,0.4593361476366342,-0.7557328949197665,-0.2940317978340824,0.7370406501988065,-1.9536639166250875,-1.2735940053313104,0.1758631145281635,-0.2028665805790965,-0.9680406806704694,-0.2028665805790964,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38
0.3264229967132535,-2.5638667843195515,-1.57075763577752,1.2607755122210949,-2.132269384663655,0.9975950943058244,-1.151338957626657,1.462252042885301,-0.7552914530811821,-0.2940566408474879,-1.9760791976674308,1.2968089961922753,1.4008711942645324,0.1758631145281635,-2.5638667843195515,-0.3264229967132403,-2.5638667843195515,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23
0.0056141547346388,-0.870174419200253,-0.7088511589697063,1.2914633149184462,0.4163866854557595,1.0950220457788016,-1.151338957626657,3.660866943044047,-0.6994243324304511,-0.2898774939257272,-0.6799002792506229,-1.4316508826130276,1.1704729443780917,0.1758631145281635,-0.870174419200253,-0.0056141547346257,-0.8701744192002526,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.1547902662546684,-1.4134973711206218,-0.3394626689092146,1.168712104129041,-1.8136873758987284,1.1010246541633926,0.8685539504902854,-0.3240863698640073,0.019216115721574,-0.2866844579685107,0.0124685840030756,0.5003355009986168,-1.0282452689534942,0.1758631145281635,-1.4134973711206218,0.1547902662546815,-1.4134973711206218,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39
0.3264229967132535,0.0611680648111656,0.1744691433488606,-0.419381685458889,0.0978046766908326,1.0373046574654263,-1.151338957626657,0.0574944252979431,0.7396882727473936,-0.2940702187106704,-0.8650686961673099,-0.1185459310775366,0.1757029399842208,0.1758631145281635,0.0611680648111656,-0.3264229967132403,0.0611680648111659,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29
0.1660185757239461,-0.7173915473655519,-0.6660235079482,-3.142924174848818,0.4163866854557595,-1.5876821630268705,-1.151338957626657,-1.171668490090995,3.3679350913607995,-0.2940702187106704,-1.6943011719246468,-2.0882033583807726,-1.886081677719909,0.1758631145281635,-0.7173915473655519,-0.166018575723933,-0.7173915473655519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6
0.0056141547346388,-0.6322144082370754,0.2494175326364967,-0.2582707212977945,0.0978046766908326,-0.0283892003527299,0.8685539504902854,-0.8474936552631431,-0.7182298768680742,-0.2935241200376138,0.3425514141589086,0.0913355980613323,-1.0112692326794164,0.1758631145281635,-0.6322144082370754,-0.0056141547346257,-0.6322144082370751,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34
-1.4380256341691269,-1.6197767012548916,-0.4144110581968503,-0.7339316631067402,-2.4508513934285823,-1.576138685364195,0.8685539504902854,3.660866943044047,-0.5168640146756036,-0.2940489566721703,-0.7201542829281635,-0.1885064407904931,-1.3091858086559391,0.1758631145281635,-1.6197767012548916,1.4380256341691398,-1.6197767012548916,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35
2.4116804695742484,-0.7533165992428685,-1.0621792798971332,-0.1662073132057405,-0.539359340839021,0.3280733898706743,0.8685539504902854,-0.4861737872779334,-0.7554746239685615,1.414353225687904,-0.4142238549788548,-2.211979644796004,0.1377962226222177,0.1758631145281635,-0.7533165992428685,-2.411680469574235,-0.7533165992428684,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5
0.1660185757239461,0.2987369562579369,0.1423484050827309,-2.3527132553920214,-1.8136873758987284,-0.7108395997700763,0.8685539504902854,-1.2155671656405995,-0.3965817986297676,0.2102504137842798,-1.9229439128130768,-0.3391906155568611,-0.4842404701705499,0.1758631145281635,0.2987369562579369,-0.166018575723933,0.2987369562579373,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10
-0.3151946872439757,2.2591728315663118,0.4903230696324698,-0.1968951159030918,0.7349686942206863,-0.3072796206829582,-1.151338957626657,-0.8272327280864025,-0.7546198264941241,3.6787174453248657,-0.5752398696890174,-1.4370324602832552,-0.3391082206607267,0.1758631145281635,2.2591728315663118,0.3151946872439887,2.259172831566312,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18
-3.202474265051507,0.7388188417550656,-0.703497702592018,-3.330819035217374,-1.1765233583688748,-3.321917672313088,-1.151338957626657,-0.2160280915880569,3.3679350913607995,-0.2931078317048739,-0.8489670946962936,-1.2163877758039308,-1.7250986973708424,0.1758631145281635,0.7388188417550656,3.20247426505152,0.738818841755066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36
-0.475599108233283,-1.1566042783817778,-1.6082318304213383,-3.211971730917858,-1.4951053671338017,-2.54209689617684,0.8685539504902854,-0.661768489476353,1.118241439998248,3.6787174453248657,-1.941460754504746,-2.805029504055066,-2.2136741655922147,0.1758631145281635,-1.1566042783817778,0.475599108233296,-1.1566042783817778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24
1.12844510165979,0.4428282832836097,-0.0557294808917352,-1.4244072237971444,-1.8136873758987284,0.4541281659470852,0.8685539504902854,-1.12776981454139,-0.7546808834565839,-0.2940702187106704,-1.323964338091273,-1.8245060525396293,0.1441300846411445,0.1758631145281635,0.4428282832836097,-1.1284451016597767,0.4428282832836104,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14
